"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2021,9,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",291
2021,9,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",342
2021,9,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",342
2021,9,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",676
2021,9,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",676
2021,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",338
2021,9,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",87
2021,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",43
2021,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",200
2021,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",165
2021,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",226
2021,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",418
2021,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",379
2021,9,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",254
2021,9,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",104
2021,9,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",216
2021,9,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",791
2021,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",525
2021,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",402
2021,9,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",155
2021,9,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",611
2021,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",202
2021,9,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",689
2021,9,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",230
2021,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",143
2021,9,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",104
2021,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",111
2021,9,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",8
2021,9,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",568
2021,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",533
2021,9,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",538
2021,9,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",326
2021,9,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",45
2021,9,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",355
2021,9,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",173
2021,9,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",376
2021,9,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",288
2021,9,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",605
2021,9,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",269
2021,9,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",75
2021,9,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",390
2021,9,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",45
2021,9,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",362
2021,9,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",46
2021,9,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",262
2021,9,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1062
2021,9,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",495
2021,9,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",241
2021,9,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",370
2021,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",695
2021,9,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",510
2021,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",257
2021,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",161
2021,9,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",558
2021,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",277
2021,9,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",632
2021,9,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",398
2021,9,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",516
2021,9,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",580
2021,9,99,"No consta",99,"No consta","Homes","Atur Registrat",32
2021,9,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",1145
2021,9,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",257
2021,9,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",236
2021,9,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",329
2021,9,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",326
2021,9,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",551
2021,9,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",344
2021,9,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",414
2021,9,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",655
2021,9,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",460
2021,9,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",589
2021,9,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",36
2021,9,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",535
2021,9,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",150
2021,9,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",209
2021,9,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",245
2021,9,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",268
2021,9,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",507
2021,9,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",526
2021,9,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",265
2021,9,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",51
2021,9,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",23
2021,9,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",114
2021,9,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",91
2021,9,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",153
2021,9,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",295
2021,9,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",264
2021,9,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",173
2021,9,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",71
2021,9,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",158
2021,9,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",531
2021,9,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",370
2021,9,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",293
2021,9,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",114
2021,9,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",436
2021,9,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",129
2021,9,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",442
2021,9,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",145
2021,9,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",90
2021,9,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",65
2021,9,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",69
2021,9,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",5
2021,9,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",386
2021,9,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",384
2021,9,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",393
2021,9,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",231
2021,9,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",30
2021,9,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",212
2021,9,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",103
2021,9,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",224
2021,9,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",172
2021,9,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",441
2021,9,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",147
2021,9,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",41
2021,9,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",212
2021,9,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",25
2021,9,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",196
2021,9,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",39
2021,9,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",221
2021,9,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",894
2021,9,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",394
2021,9,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",192
2021,9,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",292
2021,9,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",471
2021,9,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",339
2021,9,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",164
2021,9,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",98
2021,9,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",343
2021,9,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",163
2021,9,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",375
2021,9,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",268
2021,9,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",378
2021,9,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",428
2021,9,99,"No consta",99,"No consta","Homes","Demanda No Aturats",63
2021,10,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",1391
2021,10,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",402
2021,10,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",466
2021,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",642
2021,10,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",601
2021,10,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",1000
2021,10,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",668
2021,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",669
2021,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",1047
2021,10,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",747
2021,10,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",983
2021,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",49
2021,10,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",993
2021,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",254
2021,10,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",361
2021,10,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",424
2021,10,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",464
2021,10,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",871
2021,10,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",874
2021,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",459
2021,10,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",116
2021,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",48
2021,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",251
2021,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",185
2021,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",301
2021,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",531
2021,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",462
2021,10,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",303
2021,10,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",125
2021,10,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",261
2021,10,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",967
2021,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",656
2021,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",508
2021,10,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",187
2021,10,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",839
2021,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",258
2021,10,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",879
2021,10,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",276
2021,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",168
2021,10,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",122
2021,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",130
2021,10,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",9
2021,10,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",749
2021,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",697
2021,10,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",678
2021,10,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",436
2021,10,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",61
2021,10,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",501
2021,10,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",244
2021,10,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",530
2021,10,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",406
2021,10,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",761
2021,10,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",340
2021,10,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",94
2021,10,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",489
2021,10,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",57
2021,10,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",453
2021,10,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",62
2021,10,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",352
2021,10,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1427
2021,10,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",646
2021,10,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",315
2021,10,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",486
2021,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",902
2021,10,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",636
2021,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",314
2021,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",203
2021,10,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",701
2021,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",341
2021,10,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",781
2021,10,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",511
2021,10,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",703
2021,10,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",794
2021,10,99,"No consta",99,"No consta","Dones","Atur Registrat",50
2021,10,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",765
2021,10,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",173
2021,10,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",192
2021,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",273
2021,10,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",334
2021,10,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",574
2021,10,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",380
2021,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",400
2021,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",605
2021,10,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",429
2021,10,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",561
2021,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",23
2021,10,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",426
2021,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",142
2021,10,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",216
2021,10,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",254
2021,10,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",287
2021,10,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",527
2021,10,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",520
2021,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",284
2021,10,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",59
2021,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",26
2021,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",130
2021,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",103
2021,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",188
2021,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",309
2021,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",289
2021,10,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",185
2021,10,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",80
2021,10,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",151
2021,10,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",524
2021,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",389
2021,10,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",297
2021,10,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",107
2021,10,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",433
2021,10,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",124
2021,10,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",423
2021,10,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",132
2021,10,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",80
2021,10,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",58
2021,10,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",62
2021,10,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",4
2021,10,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",369
2021,10,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",353
2021,10,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",333
2021,10,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",221
2021,10,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",30
2021,10,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",219
2021,10,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",107
2021,10,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",231
2021,10,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",177
2021,10,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",374
2021,10,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",126
2021,10,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",34
2021,10,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",178
2021,10,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",21
2021,10,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",165
2021,10,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",33
2021,10,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",185
2021,10,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",749
2021,10,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",400
2021,10,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",195
2021,10,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",295
2021,10,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",479
2021,10,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",335
2021,10,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",159
2021,10,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",95
2021,10,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",333
2021,10,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",144
2021,10,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",332
2021,10,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",252
2021,10,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",357
2021,10,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",404
2021,10,99,"No consta",99,"No consta","Dones","Demanda No Aturats",41
2021,10,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",1800
2021,10,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",423
2021,10,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",423
2021,10,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",585
2021,10,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",484
2021,10,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",782
2021,10,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",531
2021,10,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",562
2021,10,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",833
2021,10,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",627
2021,10,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",927
2021,10,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",57
2021,10,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",673
2021,10,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",233
2021,10,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",290
2021,10,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",340
2021,10,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",333
2021,10,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",667
2021,10,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",660
2021,10,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",329
2021,10,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",87
2021,10,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",43
2021,10,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",201
2021,10,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",167
2021,10,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",222
2021,10,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",409
2021,10,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",370
2021,10,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",244
2021,10,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",99
2021,10,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",212
2021,10,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",775
2021,10,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",519
