"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupació","Nombre"
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur registrat","398"
2018,2,3,"Sants-Montjuïc",18,"Sants","Homes","Atur registrat","772"
2018,2,4,"Les Corts",19,"les Corts","Homes","Atur registrat","771"
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur registrat","393"
2018,2,4,"Les Corts",21,"Pedralbes","Homes","Atur registrat","97"
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur registrat","45"
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur registrat","220"
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur registrat","175"
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur registrat","249"
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur registrat","461"
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur registrat","425"
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur registrat","274"
2018,2,6,"Gràcia",29,"el Coll","Homes","Atur registrat","114"
2018,2,6,"Gràcia",30,"la Salut","Homes","Atur registrat","231"
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur registrat","917"
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur registrat","576"
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur registrat","444"
2018,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur registrat","166"
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur registrat","728"
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur registrat","228"
2018,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur registrat","777"
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur registrat","236"
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur registrat","143"
2018,2,7,"Horta-Guinardó",40,"Montbau","Homes","Atur registrat","103"
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur registrat","110"
2018,2,7,"Horta-Guinardó",42,"la Clota","Homes","Atur registrat","8"
2018,2,7,"Horta-Guinardó",43,"Horta","Homes","Atur registrat","660"
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur registrat","609"
2018,2,8,"Nou Barris",45,"Porta","Homes","Atur registrat","581"
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur registrat","385"
2018,2,8,"Nou Barris",47,"Can Peguera","Homes","Atur registrat","54"
2018,2,8,"Nou Barris",48,"la Guineueta","Homes","Atur registrat","433"
2018,2,8,"Nou Barris",49,"Canyelles","Homes","Atur registrat","211"
2018,2,8,"Nou Barris",50,"les Roquetes","Homes","Atur registrat","458"
2018,2,8,"Nou Barris",51,"Verdun","Homes","Atur registrat","351"
2018,2,8,"Nou Barris",52,"la Prosperitat","Homes","Atur registrat","653"
2018,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur registrat","311"
2018,2,8,"Nou Barris",54,"Torre Baró","Homes","Atur registrat","86"
2018,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur registrat","449"
2018,2,8,"Nou Barris",56,"Vallbona","Homes","Atur registrat","52"
2018,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur registrat","416"
2018,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur registrat","50"
2018,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur registrat","287"
2018,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur registrat","1161"
2018,2,9,"Sant Andreu",61,"la Sagrera","Homes","Atur registrat","579"
2018,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur registrat","282"
2018,2,9,"Sant Andreu",63,"Navas","Homes","Atur registrat","434"
2018,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur registrat","912"
2018,2,10,"Sant Martí",65,"el Clot","Homes","Atur registrat","586"
2018,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur registrat","273"
2018,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur registrat","187"
2018,2,10,"Sant Martí",68,"el Poblenou","Homes","Atur registrat","639"
2018,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur registrat","307"
2018,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur registrat","701"
2018,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur registrat","452"
2018,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur registrat","629"
2018,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur registrat","713"
2018,2,99,"No consta",99,"No consta","Homes","Atur registrat","4"
2018,2,1,"Ciutat Vella",1,"el Raval","Homes","Demanda no aturats","527"
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda no aturats","151"
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda no aturats","170"
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda no aturats","234"
2018,2,2,"Eixample",5,"el Fort Pienc","Homes","Demanda no aturats","166"
2018,2,2,"Eixample",6,"la Sagrada Família","Homes","Demanda no aturats","265"
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda no aturats","144"
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda no aturats","202"
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda no aturats","302"
2018,2,2,"Eixample",10,"Sant Antoni","Homes","Demanda no aturats","222"
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda no aturats","290"
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda no aturats","16"
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda no aturats","205"
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda no aturats","73"
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda no aturats","95"
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda no aturats","112"
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda no aturats","116"
2018,2,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda no aturats","226"
2018,2,4,"Les Corts",19,"les Corts","Homes","Demanda no aturats","232"
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda no aturats","115"
2018,2,4,"Les Corts",21,"Pedralbes","Homes","Demanda no aturats","24"
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda no aturats","12"
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda no aturats","55"
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda no aturats","45"
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda no aturats","62"
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda no aturats","119"
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda no aturats","114"
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda no aturats","79"
2018,2,6,"Gràcia",29,"el Coll","Homes","Demanda no aturats","34"
2018,2,6,"Gràcia",30,"la Salut","Homes","Demanda no aturats","66"
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda no aturats","270"
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda no aturats","161"
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda no aturats","129"
2018,2,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda no aturats","47"
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda no aturats","182"
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda no aturats","54"
2018,2,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda no aturats","185"
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda no aturats","58"
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda no aturats","35"
2018,2,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda no aturats","26"
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda no aturats","27"
2018,2,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda no aturats","2"
2018,2,7,"Horta-Guinardó",43,"Horta","Homes","Demanda no aturats","165"
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda no aturats","158"
2018,2,8,"Nou Barris",45,"Porta","Homes","Demanda no aturats","150"
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda no aturats","99"
2018,2,8,"Nou Barris",47,"Can Peguera","Homes","Demanda no aturats","14"
2018,2,8,"Nou Barris",48,"la Guineueta","Homes","Demanda no aturats","108"
2018,2,8,"Nou Barris",49,"Canyelles","Homes","Demanda no aturats","53"
2018,2,8,"Nou Barris",50,"les Roquetes","Homes","Demanda no aturats","114"
2018,2,8,"Nou Barris",51,"Verdun","Homes","Demanda no aturats","88"
2018,2,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda no aturats","169"
2018,2,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda no aturats","66"
2018,2,8,"Nou Barris",54,"Torre Baró","Homes","Demanda no aturats","18"
2018,2,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda no aturats","95"
2018,2,8,"Nou Barris",56,"Vallbona","Homes","Demanda no aturats","11"
2018,2,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda no aturats","88"
2018,2,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda no aturats","15"
2018,2,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda no aturats","87"
2018,2,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda no aturats","353"
2018,2,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda no aturats","173"
2018,2,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda no aturats","84"
2018,2,9,"Sant Andreu",63,"Navas","Homes","Demanda no aturats","128"
2018,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda no aturats","216"
2018,2,10,"Sant Martí",65,"el Clot","Homes","Demanda no aturats","155"
2018,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda no aturats","76"
2018,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda no aturats","49"
2018,2,10,"Sant Martí",68,"el Poblenou","Homes","Demanda no aturats","170"
2018,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda no aturats","82"
2018,2,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda no aturats","186"
2018,2,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda no aturats","119"
2018,2,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda no aturats","157"
2018,2,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda no aturats","177"
2018,2,99,"No consta",99,"No consta","Homes","Demanda no aturats","3"
2018,2,1,"Ciutat Vella",1,"el Raval","Dones","Atur registrat","1450"
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur registrat","420"
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur registrat","495"
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur registrat","686"
2018,2,2,"Eixample",5,"el Fort Pienc","Dones","Atur registrat","681"
2018,2,2,"Eixample",6,"la Sagrada Família","Dones","Atur registrat","1121"
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur registrat","723"
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur registrat","788"
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur registrat","1169"
2018,2,2,"Eixample",10,"Sant Antoni","Dones","Atur registrat","829"
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur registrat","1138"
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur registrat","48"
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur registrat","984"
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur registrat","290"
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur registrat","406"
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur registrat","476"
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur registrat","491"
2018,2,3,"Sants-Montjuïc",18,"Sants","Dones","Atur registrat","957"
2018,2,4,"Les Corts",19,"les Corts","Dones","Atur registrat","967"
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur registrat","486"
2018,2,4,"Les Corts",21,"Pedralbes","Dones","Atur registrat","127"
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur registrat","48"
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur registrat","266"
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur registrat","188"
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur registrat","332"
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur registrat","600"
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur registrat","524"
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur registrat","343"
2018,2,6,"Gràcia",29,"el Coll","Dones","Atur registrat","144"
2018,2,6,"Gràcia",30,"la Salut","Dones","Atur registrat","296"
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur registrat","1161"
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur registrat","732"
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur registrat","570"
2018,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur registrat","213"
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur registrat","919"
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur registrat","274"
2018,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur registrat","935"
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur registrat","279"
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur registrat","168"
2018,2,7,"Horta-Guinardó",40,"Montbau","Dones","Atur registrat","121"
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur registrat","129"
2018,2,7,"Horta-Guinardó",42,"la Clota","Dones","Atur registrat","9"
2018,2,7,"Horta-Guinardó",43,"Horta","Dones","Atur registrat","784"
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur registrat","731"
2018,2,8,"Nou Barris",45,"Porta","Dones","Atur registrat","717"
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur registrat","453"
2018,2,8,"Nou Barris",47,"Can Peguera","Dones","Atur registrat","64"
2018,2,8,"Nou Barris",48,"la Guineueta","Dones","Atur registrat","535"
2018,2,8,"Nou Barris",49,"Canyelles","Dones","Atur registrat","261"
2018,2,8,"Nou Barris",50,"les Roquetes","Dones","Atur registrat","566"
2018,2,8,"Nou Barris",51,"Verdun","Dones","Atur registrat","434"
2018,2,8,"Nou Barris",52,"la Prosperitat","Dones","Atur registrat","805"
2018,2,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur registrat","355"
2018,2,8,"Nou Barris",54,"Torre Baró","Dones","Atur registrat","97"
2018,2,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur registrat","509"
2018,2,8,"Nou Barris",56,"Vallbona","Dones","Atur registrat","59"
2018,2,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur registrat","471"
2018,2,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur registrat","70"
2018,2,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur registrat","399"
2018,2,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur registrat","1616"
2018,2,9,"Sant Andreu",61,"la Sagrera","Dones","Atur registrat","725"
2018,2,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur registrat","353"
2018,2,9,"Sant Andreu",63,"Navas","Dones","Atur registrat","545"
2018,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur registrat","996"
2018,2,10,"Sant Martí",65,"el Clot","Dones","Atur registrat","691"
2018,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur registrat","338"
2018,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur registrat","220"
2018,2,10,"Sant Martí",68,"el Poblenou","Dones","Atur registrat","760"
2018,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur registrat","347"
2018,2,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur registrat","797"
2018,2,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur registrat","561"
2018,2,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur registrat","805"
2018,2,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur registrat","913"
2018,2,99,"No consta",99,"No consta","Dones","Atur registrat","7"
2018,2,1,"Ciutat Vella",1,"el Raval","Dones","Demanda no aturats","395"
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda no aturats","134"
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda no aturats","139"
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda no aturats","187"
2018,2,2,"Eixample",5,"el Fort Pienc","Dones","Demanda no aturats","193"
2018,2,2,"Eixample",6,"la Sagrada Família","Dones","Demanda no aturats","320"
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda no aturats","202"
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda no aturats","219"
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda no aturats","361"
2018,2,2,"Eixample",10,"Sant Antoni","Dones","Demanda no aturats","255"
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda no aturats","284"
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda no aturats","11"
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda no aturats","241"
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda no aturats","72"
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda no aturats","109"
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda no aturats","128"
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda no aturats","144"
2018,2,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda no aturats","268"
2018,2,4,"Les Corts",19,"les Corts","Dones","Demanda no aturats","278"
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda no aturats","143"
2018,2,4,"Les Corts",21,"Pedralbes","Dones","Demanda no aturats","28"
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda no aturats","11"
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda no aturats","60"
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda no aturats","44"
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda no aturats","74"
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda no aturats","150"
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda no aturats","146"
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda no aturats","96"
2018,2,6,"Gràcia",29,"el Coll","Dones","Demanda no aturats","40"
2018,2,6,"Gràcia",30,"la Salut","Dones","Demanda no aturats","85"
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda no aturats","314"
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda no aturats","213"
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda no aturats","163"
2018,2,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda no aturats","61"
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda no aturats","247"
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda no aturats","65"
2018,2,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda no aturats","221"
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda no aturats","74"
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda no aturats","46"
2018,2,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda no aturats","33"
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda no aturats","35"
2018,2,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda no aturats","2"
2018,2,7,"Horta-Guinardó",43,"Horta","Dones","Demanda no aturats","187"
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda no aturats","177"
2018,2,8,"Nou Barris",45,"Porta","Dones","Demanda no aturats","170"
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda no aturats","109"
2018,2,8,"Nou Barris",47,"Can Peguera","Dones","Demanda no aturats","15"
2018,2,8,"Nou Barris",48,"la Guineueta","Dones","Demanda no aturats","116"
